Time	wind	temperature	rh	pressure	netrad	soilflux	Short_rad	refprecip
28.04.2018 21:00	1.94	16.59	46.38		-57.70	47.00	-267.97	0.00
28.04.2018 22:00	1.30	14.19	55.89		-51.92	47.00	-271.63	0.00
28.04.2018 23:00	0.79	11.70	66.54		-47.39	47.00	-274.23	0.00
29.04.2018 00:00	1.17	10.90	68.20		-49.67	47.00	-274.65	0.00
29.04.2018 01:00	0.80	9.22	74.90		-47.33	47.00	-275.98	0.00
29.04.2018 02:00	1.22	9.37	74.29		-51.00	47.00	-276.37	0.00
29.04.2018 03:00	0.42	7.70	80.94		-44.92	47.00	-276.50	0.00
29.04.2018 04:00	0.72	6.94	83.53		-44.66	47.00	-276.85	0.00
29.04.2018 05:00	0.61	6.69	85.90		-30.00	47.00	-276.90	0.00
29.04.2018 06:00	0.34	9.50	74.79		31.88	47.00	-276.30	0.00
29.04.2018 07:00	0.56	12.33	66.78		129.20	47.00	-273.07	0.00
29.04.2018 08:00	0.49	15.55	55.70		247.82	47.00	-261.83	0.00
29.04.2018 09:00	0.76	17.72	50.79		350.90	47.00	-239.45	0.00
29.04.2018 10:00	0.85	20.42	41.46		443.18	47.00	-205.08	0.00
29.04.2018 11:00	0.94	22.60	37.01		479.13	47.00	-158.93	0.00
29.04.2018 12:00	1.43	24.31	31.03		530.33	47.00	-121.90	0.00
29.04.2018 13:00	3.63	24.71	28.13		474.27	47.00	-117.48	0.00
29.04.2018 14:00	2.88	24.63	28.98		439.32	47.00	-145.82	0.00
29.04.2018 15:00	2.74	25.05	25.81		355.28	47.00	-136.15	0.00
29.04.2018 16:00	3.64	23.55	29.30		80.30	47.00	-173.37	0.00
29.04.2018 17:00	3.86	21.34	36.44		19.54	47.00	-225.88	0.00
29.04.2018 18:00	2.72	18.37	50.74		-32.37	47.00	-250.48	0.00
29.04.2018 19:00	3.06	16.46	59.73		-55.53	47.00	-262.82	0.00
29.04.2018 20:00	2.99	15.48	60.56		-54.33	47.00	-269.35	0.00
29.04.2018 21:00	2.78	15.32	57.29		-53.42	47.00	-271.67	0.00
29.04.2018 22:00	2.19	14.61	59.99		-41.31	47.00	-272.92	0.00
29.04.2018 23:00	2.43	14.66	59.31		-41.09	47.00	-273.67	0.00
30.04.2018 00:00	2.30	15.03	57.62		-32.36	47.00	-272.73	0.00
30.04.2018 01:00	2.55	17.27	45.85		-39.15	47.00	-273.47	0.00
30.04.2018 02:00	2.97	18.37	38.64		-33.75	47.00	-271.77	0.00
30.04.2018 03:00	3.20	18.35	37.57		-35.67	47.00	-271.20	0.00
30.04.2018 04:00	3.13	17.96	38.62		-34.60	47.00	-270.78	0.00
30.04.2018 05:00	4.15	17.92	38.68		-32.17	47.00	-270.78	0.00
30.04.2018 06:00	4.54	18.14	39.02		9.62	47.00	-269.83	0.00
30.04.2018 07:00	3.28	18.31	40.46		44.71	47.00	-268.18	0.00
30.04.2018 08:00	2.67	19.09	39.36		166.90	47.00	-263.73	0.00
30.04.2018 09:00	3.14	18.64	42.61		206.82	47.00	-259.92	0.00
30.04.2018 10:00	2.58	19.96	37.81		370.38	47.00	-246.52	0.00
30.04.2018 11:00	2.88	20.96	30.74		535.98	47.00	-232.20	0.00
30.04.2018 12:00	3.67	21.23	28.59		532.60	47.00	-219.63	0.00
30.04.2018 13:00	3.54	21.35	26.87		514.62	47.00	-217.38	0.00
30.04.2018 14:00	3.62	21.24	27.29		473.12	47.00	-213.72	0.00
30.04.2018 15:00	3.57	21.12	22.31		314.92	47.00	-212.72	0.00
30.04.2018 16:00	3.78	20.63	19.39		168.52	47.00	-223.72	0.00
30.04.2018 17:00	4.00	19.61	20.55		21.86	47.00	-236.93	0.00
30.04.2018 18:00	4.32	18.27	23.59		-75.50	47.00	-252.92	0.00
30.04.2018 19:00	2.22	17.06	27.00		-64.65	47.00	-265.67	0.00
30.04.2018 20:00	1.66	14.66	33.60		-64.27	47.00	-271.50	0.00
30.04.2018 21:00	2.06	13.17	39.62		-68.08	47.00	-274.20	0.00
30.04.2018 22:00	2.27	12.46	42.22		-68.26	47.00	-275.30	0.00
30.04.2018 23:00	1.43	11.01	48.75		-59.30	47.00	-275.75	0.00
01.05.2018 00:00	1.30	9.92	53.87		-57.15	47.00	-275.68	0.00
01.05.2018 01:00	0.58	7.93	63.61		-51.95	47.00	-276.55	0.00
01.05.2018 02:00	1.40	7.61	65.85		-50.89	47.00	-276.82	0.00
01.05.2018 03:00	0.81	6.08	73.50		-50.88	47.00	-276.80	0.00
01.05.2018 04:00	0.87	5.04	80.41		-51.77	47.00	-276.92	0.00
01.05.2018 05:00	0.76	4.85	81.73		-36.36	47.00	-277.00	0.00
01.05.2018 06:00	0.61	6.80	74.00		19.86	47.00	-276.72	0.00
01.05.2018 07:00	0.74	8.75	68.49		105.23	47.00	-276.17	0.00
01.05.2018 08:00	0.39	11.99	54.63		222.92	47.00	-273.28	0.00
01.05.2018 09:00	0.77	13.46	52.73		266.50	47.00	-267.95	0.00
01.05.2018 10:00	0.86	14.90	50.76		272.65	47.00	-261.10	0.00
01.05.2018 11:00	0.59	16.36	42.41		234.28		-256.12	0.00
01.05.2018 12:00	1.26	17.54	38.83		342.27	47.00	-247.52	0.00
01.05.2018 13:00	1.18	18.46	34.38		358.93	47.00	-236.33	0.00
01.05.2018 14:00	1.38	18.67	34.47		235.38	47.00	-232.47	0.00
01.05.2018 15:00	1.92	17.56	45.18		134.07	47.00	-245.00	0.00
01.05.2018 16:00	1.56	16.93	47.61		93.52	47.00	-256.68	0.00
01.05.2018 17:00	1.55	15.78	50.66		25.68	47.00	-263.22	0.00
01.05.2018 18:00	0.92	14.54	54.89		-7.56	47.00	-268.82	0.00
01.05.2018 19:00	0.60	13.19	60.86		-25.33	47.00	-272.17	0.00
01.05.2018 20:00	0.87	11.48	69.14		-42.01	47.00	-274.67	0.00
01.05.2018 21:00	1.49	10.63	70.84		-42.86	47.00	-275.87	0.00
01.05.2018 22:00	1.72	10.10	68.81		-44.58	78.05	-276.35	0.00
01.05.2018 23:00	1.85	9.08	71.13		-29.50	95.80	-276.58	0.00
02.05.2018 00:00	1.63	9.39	69.01		-19.78	69.67	-276.27	0.00
02.05.2018 01:00	1.53	8.76	71.53		-34.42	28.39	-276.77	0.00
02.05.2018 02:00	1.39	8.00	77.25		-28.43	15.87	-276.82	0.00
02.05.2018 03:00	0.40	8.15	79.46		-15.58	36.55	-276.97	0.00
02.05.2018 04:00	0.36	8.03	82.15		-22.31	1.14	-276.95	0.00
02.05.2018 05:00	0.51	7.15	84.87		-22.49	-5.56	-276.97	0.00
02.05.2018 06:00	0.44	8.71	81.24		22.28	-6.15	-276.70	0.00
02.05.2018 07:00	0.26	11.72	64.34		151.23	-15.89	-275.53	0.00
02.05.2018 08:00	0.81	14.00	57.51		275.70	-21.18	-268.55	0.00
02.05.2018 09:00	1.44	17.15	51.15		375.27	-21.35	-255.97	0.13
02.05.2018 10:00	1.81	20.12	39.24		336.67	-19.16	-239.83	0.65
02.05.2018 11:00	2.50	20.64	36.02		305.78	-21.05	-235.87	0.00
02.05.2018 12:00	1.59	20.87	37.21		345.62	-18.36	-234.17	0.13
02.05.2018 13:00	1.67	21.45	35.99		299.82	-15.70	-220.95	0.00
02.05.2018 14:00	2.10	21.61	35.47		263.28	-16.18	-224.03	0.00
02.05.2018 15:00	1.89	22.07	33.29		221.63	-14.73	-215.97	0.00
02.05.2018 16:00	2.12	21.83	31.69		93.09	-13.59	-230.78	0.00
02.05.2018 17:00	1.40	21.64	32.89		66.13	-12.10	-237.22	0.00
02.05.2018 18:00	1.54	20.05	38.45		-29.77	-6.66	-249.32	0.00
02.05.2018 19:00	2.12	17.49	48.75		-49.06	-0.03	-265.30	0.00
02.05.2018 20:00	1.66	15.48	56.21		-47.34	17.09	-270.58	0.91
02.05.2018 21:00	0.99	14.03	62.70		-38.23	48.15	-273.13	0.91
02.05.2018 22:00	1.12	13.45	66.36		-32.99	69.18	-274.28	0.00
02.05.2018 23:00	0.30	11.89	74.77		-21.09	43.06	-275.08	4.29
03.05.2018 00:00	0.83	12.02	75.96		-15.10	38.54	-275.00	0.78
03.05.2018 01:00	1.47	13.18	73.71		-19.73	45.95	-275.45	0.00
03.05.2018 02:00	1.10	12.95	78.15		-44.35	47.03	-275.40	0.00
03.05.2018 03:00	0.98	11.88	87.23		-26.46	40.34	-275.63	0.00
03.05.2018 04:00	1.12	11.50	89.05		-43.22	35.71	-275.75	0.00
03.05.2018 05:00	1.28	10.70	89.27		-17.55	12.12	-275.97	0.00
03.05.2018 06:00	1.21	11.06	83.90		16.84	-9.80	-275.72	0.00
03.05.2018 07:00	0.61	13.07	75.64		134.41	-12.06	-273.45	0.00
03.05.2018 08:00	0.76	14.60	70.54		256.62	-15.44	-264.62	0.26
03.05.2018 09:00	0.70	16.90	58.67		367.18	-16.93	-251.15	0.00
03.05.2018 10:00	0.97	18.75	56.91		443.50	-15.87	-229.08	0.00
03.05.2018 11:00	1.03	20.60	51.67		431.50	-14.78	-202.88	0.00
03.05.2018 12:00	1.72	21.45	47.40		296.98	-14.79	-197.78	0.00
03.05.2018 13:00	1.39	18.82	61.62		5.54	-16.13	-224.72	0.00
03.05.2018 14:00	1.28	16.84	76.60		8.43	-13.72	-254.95	0.13
03.05.2018 15:00	1.40	17.42	69.51		179.00	-14.69	-253.32	0.00
03.05.2018 16:00	1.54	14.34	84.95		-33.78	-13.77	-259.87	0.00
03.05.2018 17:00	0.97	13.51	91.52		4.77	-13.02	-269.80	0.00
03.05.2018 18:00	1.07	13.45	87.97		-13.50	-7.80	-271.42	0.00
03.05.2018 19:00	1.06	12.53	91.78		-42.32	-1.70	-272.98	0.00
03.05.2018 20:00	1.41	11.71	92.98		-35.13	14.39	-274.97	0.00
03.05.2018 21:00	1.57	11.23	92.82		-29.85	37.02	-275.40	0.00
03.05.2018 22:00	1.22	11.13	92.18		-31.57	32.70	-275.55	0.00
03.05.2018 23:00	1.60	10.74	93.00		-33.07	12.93	-275.78	0.00
04.05.2018 00:00	1.11	10.97	92.73		-17.50	13.27	-275.35	0.26
04.05.2018 01:00	1.33	10.71	92.42		-17.31	15.82	-275.85	10.01
04.05.2018 02:00	1.55	10.53	92.93		-15.24	32.67	-275.78	0.52
04.05.2018 03:00	1.29	10.59	92.82		-13.77	40.97	-275.88	0.26
04.05.2018 04:00	1.10	10.85	92.43		-10.83	22.47	-275.73	0.00
04.05.2018 05:00	1.14	10.94	91.37		-1.59	16.34	-275.53	0.52
04.05.2018 06:00	0.95	11.33	90.62		18.26	5.82	-275.23	0.00
04.05.2018 07:00	0.43	12.04	88.93		22.98	-2.29	-274.57	3.25
04.05.2018 08:00	0.37	13.29	83.78		99.70	-8.52	-272.30	0.65
04.05.2018 09:00	0.75	14.82	77.11		293.87	-16.98	-263.33	0.13
04.05.2018 10:00	1.05	16.24	73.51		280.98	-19.17	-236.50	0.13
04.05.2018 11:00	1.34	16.60	71.93		158.39	-20.78	-241.10	0.00
04.05.2018 12:00	0.72	17.16	69.82		145.48	-14.06	-245.67	0.00
04.05.2018 13:00	0.84	17.82	65.59		195.12	-13.81	-236.88	0.13
04.05.2018 14:00	1.50	17.89	66.41		179.47	-11.40	-227.63	0.00
04.05.2018 15:00	1.58	18.29	62.96		199.55	-11.01	-233.63	0.00
04.05.2018 16:00	1.20	18.74	63.18		85.22	-11.01	-221.65	0.00
04.05.2018 17:00	1.36	16.64	73.70		-19.02	-9.29	-249.97	0.13
04.05.2018 18:00	0.83	14.53	88.54		-22.69	-3.18	-263.42	0.13
04.05.2018 19:00	1.25	13.41	93.08		-19.19	10.93	-269.18	0.26
04.05.2018 20:00	2.25	12.61	89.17		-36.86	19.97	-271.65	1.17
04.05.2018 21:00	1.83	12.28	88.77		-26.62	59.42	-272.73	0.00
04.05.2018 22:00	1.32	12.02	89.70		-26.02	91.90	-273.75	0.00
04.05.2018 23:00	1.42	11.96	90.33		-17.56	102.10	-273.97	0.00
05.05.2018 00:00	1.57	11.90	90.98		-17.87	105.20	-273.62	0.00
05.05.2018 01:00	0.77	11.92	92.77		-17.64	107.70	-273.87	0.00
05.05.2018 02:00	1.22	11.85	93.88		-18.61	73.99	-274.17	0.00
05.05.2018 03:00	1.35	11.62	93.43		-23.28	23.99	-274.03	0.00
05.05.2018 04:00	1.30	11.46	92.73		-17.53	24.85	-274.25	0.00
05.05.2018 05:00	1.34	11.37	91.85		-17.09	12.84	-274.05	0.00
05.05.2018 06:00	1.17	11.60	91.63		3.84	-4.49	-273.47	0.00
05.05.2018 07:00	0.94	12.15	90.35		15.81	-21.19	-272.22	0.00
05.05.2018 08:00	0.97	13.57	82.83		153.43	-29.69	-266.88	0.00
05.05.2018 09:00	0.49	15.03	75.93		183.37	-32.45	-244.63	0.00
05.05.2018 10:00	0.61	15.11	78.65		50.55	-33.90	-226.07	0.00
05.05.2018 11:00	1.32	14.52	85.68		17.12	-33.94	-252.23	0.00
05.05.2018 12:00	1.15	14.79	83.39		13.25	-33.03	-255.75	0.00
05.05.2018 13:00	0.89	14.92	85.12		51.76	-34.21	-257.62	0.00
05.05.2018 14:00	0.58	15.96	80.54		112.88	-35.04	-240.23	0.00
05.05.2018 15:00	0.50	17.03	74.16		136.45	-34.26	-199.93	0.00
05.05.2018 16:00	0.38	16.77	77.98		47.15	-36.36	-214.67	0.00
05.05.2018 17:00	0.64	16.44	80.07		31.74	-35.13	-224.17	0.00
05.05.2018 18:00	0.63	15.79	86.87		-1.87	-23.18	-239.80	0.00
05.05.2018 19:00	0.91	15.03	90.45		-19.19	-0.53	-253.40	0.00
05.05.2018 20:00	0.53	14.11	92.75		-32.12	25.38	-261.30	0.00
05.05.2018 21:00	0.83	13.12	93.88		-38.88	57.73	-267.85	0.00
05.05.2018 22:00	0.58	12.40	93.18		-36.84	75.12	-270.35	0.00
05.05.2018 23:00	0.17	11.31	95.20		-26.50	83.60	-272.88	0.00
06.05.2018 00:00	0.30	11.62	96.02		-14.70	85.90	-271.93	0.00
06.05.2018 01:00	0.34	11.01	96.45		-16.64	84.10	-272.28	0.00
06.05.2018 02:00	0.28	11.26	96.82		-9.71	69.94	-272.32	0.00
06.05.2018 03:00	0.50	10.48	96.75		-7.71	53.25	-272.10	0.00
06.05.2018 04:00	0.46	10.36	97.02		-7.50	39.14	-272.35	0.00
06.05.2018 05:00	0.21	10.42	97.10		1.13	19.07	-272.32	0.00
06.05.2018 06:00	0.39	10.71	97.12		37.18	3.40	-271.28	0.00
06.05.2018 07:00	0.54	11.61	94.18		81.87	-11.89	-264.70	0.00
06.05.2018 08:00	0.52	12.56	84.97		125.35	-20.35	-253.97	0.00
06.05.2018 09:00	0.71	15.01	72.11		388.23	-24.65	-211.03	0.00
06.05.2018 10:00	0.76	17.06	66.32		469.02	-26.49	-126.18	0.00
06.05.2018 11:00	1.39	19.01	56.66		526.72	-26.35	-49.16	0.00
06.05.2018 12:00	1.91	20.67	46.85		537.32	-26.22	-16.74	0.00
06.05.2018 13:00	1.59	21.77	40.53		509.23	-27.15	35.39	0.00
06.05.2018 14:00	1.40	21.30	41.48		235.05	-29.48	30.48	0.00
06.05.2018 15:00	1.00	20.11	43.94		59.88	-31.14	-121.13	0.00
06.05.2018 16:00	1.75	20.85	37.78		121.98	-30.44	-130.37	0.00
06.05.2018 17:00	1.69	19.94	38.23		23.08	-29.60	-112.35	0.00
06.05.2018 18:00	0.98	18.07	42.46		-51.99	-17.92	-185.75	0.00
06.05.2018 19:00	1.14	14.83	53.25		-54.47	1.89	-247.07	0.00
06.05.2018 20:00	0.79	12.71	58.60		-58.47	32.92	-269.10	0.00
06.05.2018 21:00	2.03	11.79	65.84		-64.30	60.78	-273.72	0.00
06.05.2018 22:00	2.10	10.68	70.17		-64.84	77.18	-274.87	0.00
06.05.2018 23:00	1.83	9.49	75.29		-54.24	84.10	-275.82	0.00
07.05.2018 00:00	1.52	9.10	76.22		-53.03	86.30	-275.92	0.00
07.05.2018 01:00	0.65	8.10	79.70		-49.26	87.50	-276.43	0.00
07.05.2018 02:00	0.46	7.12	83.65		-48.09	73.05	-276.82	0.00
07.05.2018 03:00	0.49	6.45	86.93		-45.27	57.15	-277.03	0.00
07.05.2018 04:00	0.35	5.58	89.48		-51.23	26.50	-276.93	0.00
07.05.2018 05:00	0.67	5.81	89.90		-35.89	9.85	-277.13	0.00
07.05.2018 06:00	0.71	7.76	80.90		27.65	-5.11	-276.45	0.00
07.05.2018 07:00	0.73	9.57	73.83		146.37	-15.18	-272.15	0.00
07.05.2018 08:00	0.48	12.26	61.73		223.68	-27.15	-255.05	0.00
07.05.2018 09:00	0.87	14.11	58.88		385.88	-26.75	-224.77	0.00
07.05.2018 10:00	0.83	16.54	51.85		390.42	-30.26	-169.18	0.00
07.05.2018 11:00	0.82	18.82	47.28		430.62	-29.25	-112.86	0.00
07.05.2018 12:00	1.26	20.77	40.09		437.37	-27.23	-168.28	0.00
07.05.2018 13:00	1.48	22.29	30.80		391.55	-30.58	-133.85	0.00
07.05.2018 14:00	1.78	22.55	32.15		350.32	-33.07	-112.05	0.00
07.05.2018 15:00	1.85	22.59	33.14		235.48	-33.95	-114.00	0.00
07.05.2018 16:00	2.04	22.26	34.65		104.12	-34.74	-128.67	0.00
07.05.2018 17:00	1.73	21.14	40.77		56.45	-32.84	-161.32	0.00
07.05.2018 18:00	0.90	19.75	47.18		-21.98	-21.55	-210.32	0.00
07.05.2018 19:00	1.01	17.13	56.09		-45.51	5.56	-249.43	0.00
07.05.2018 20:00	1.23	15.26	60.98		-50.44	20.94	-267.07	0.00
07.05.2018 21:00	1.48	13.90	67.00		-54.82	34.88	-272.55	0.00
07.05.2018 22:00	2.04	12.66	73.42		-57.58	33.77	-274.08	0.00
07.05.2018 23:00	2.32	12.23	73.98		-54.65	37.39	-275.13	0.00
08.05.2018 00:00	1.86	11.39	76.85		-49.81	85.90	-274.78	0.00
08.05.2018 01:00	2.30	10.91	78.24		-58.87	47.91	-275.77	0.00
08.05.2018 02:00	1.00	9.08	85.53		-52.10	47.25	-276.33	0.00
08.05.2018 03:00	1.28	8.36	88.42		-52.48	33.44	-276.65	2.60
08.05.2018 04:00	1.40	8.70	86.15		-56.93	34.73	-276.73	0.00
08.05.2018 05:00	0.56	7.45	90.03		-29.62	28.10	-276.98	0.00
08.05.2018 06:00	0.70	9.53	80.69		23.31	6.32	-275.95	0.00
08.05.2018 07:00	0.37	12.29	70.93		155.93	-16.06	-271.28	0.00
08.05.2018 08:00	0.89	13.92	66.13		281.02	-23.73	-255.10	0.00
08.05.2018 09:00	1.19	16.13	57.47		389.45	-25.30	-230.85	0.00
08.05.2018 10:00	1.84	18.97	37.72		476.72	-20.83	-203.05	0.00
08.05.2018 11:00	2.03	20.10	34.10		527.27	-23.29	-174.83	0.00
08.05.2018 12:00	2.20	20.82	30.62		528.32	-26.77	-161.13	0.00
08.05.2018 13:00	2.45	21.15	31.18		512.57	-29.65	-147.40	0.00
08.05.2018 14:00	2.77	20.97	34.15		458.13	-28.95	-144.00	0.00
08.05.2018 15:00	2.09	20.84	34.07		303.22	-28.11	-146.87	0.00
08.05.2018 16:00	2.66	19.73	38.51		104.35	-27.46	-169.33	0.00
08.05.2018 17:00	2.10	17.94	47.04		65.25	-24.72	-215.87	0.00
08.05.2018 18:00	1.24	15.75	56.63		-19.09	-11.51	-240.87	0.00
08.05.2018 19:00	2.05	14.67	56.88		-22.65	9.41	-262.77	0.00
08.05.2018 20:00	1.69	10.86	84.84		-57.00	21.52	-271.02	0.00
08.05.2018 21:00	0.81	9.70	90.57		-43.33	49.10	-274.47	0.00
08.05.2018 22:00	0.97	8.81	92.42		-52.36	81.60	-276.08	0.00
08.05.2018 23:00	1.18	8.50	92.85		-38.27	54.92	-276.25	0.00
09.05.2018 00:00	1.13	8.26	93.25		-32.02	14.10	-276.08	0.00
09.05.2018 01:00	1.04	7.67	93.37		-56.17	-10.44	-276.57	0.00
09.05.2018 02:00	1.70	7.31	93.35		-57.60	3.92	-276.77	0.00
09.05.2018 03:00	0.90	6.25	93.47		-53.36	27.07	-276.98	0.00
09.05.2018 04:00	1.67	6.01	93.70		-54.52	43.53	-276.93	0.00
09.05.2018 05:00	1.44	5.73	92.97		-36.09	12.99	-276.97	0.00
09.05.2018 06:00	1.97	7.37	86.49		45.96	4.15	-276.38	0.00
09.05.2018 07:00	0.50	10.69	75.50		185.48	-5.75	-270.97	0.00
09.05.2018 08:00	0.66	11.64	73.47		207.57	-9.39	-259.40	0.00
09.05.2018 09:00	0.97	12.97	71.33		215.12	-10.57	-243.48	0.00
09.05.2018 10:00	1.04	15.15	64.01		250.17	-11.01	-236.15	0.00
09.05.2018 11:00	0.99	16.42	57.32		277.90	-10.17	-217.67	0.00
09.05.2018 12:00	2.14	18.31	40.48		546.42	-10.40	-128.92	0.00
09.05.2018 13:00	2.45	17.76	40.18		239.70	-10.17	-153.68	0.00
09.05.2018 14:00	1.83	18.33	40.38		309.27	-10.22	-161.05	0.00
09.05.2018 15:00	2.17	17.67	45.22		158.64	-9.47	-154.60	0.00
09.05.2018 16:00	1.48	18.98	40.50		159.67	-9.82	-134.70	0.00
09.05.2018 17:00	1.12	19.21	35.40		51.01	-8.81	-71.26	0.00
09.05.2018 18:00	1.55	17.76	40.88		-48.29	-6.93	-128.27	0.00
09.05.2018 19:00	2.40	14.94	54.85		-60.17	-3.46	-236.53	2.99
09.05.2018 20:00	1.16	13.28	61.30		-58.64	4.58	-264.30	5.59
09.05.2018 21:00	2.04	12.76	62.80		-51.32	27.54	-271.13	0.13
09.05.2018 22:00	0.75	11.90	68.50		-26.31	59.15	-272.63	0.13
09.05.2018 23:00	0.30	10.20	77.09		-37.65	79.74	-274.15	0.00
10.05.2018 00:00	0.30	8.69	83.03		-49.56	91.50	-275.20	0.00
10.05.2018 01:00	0.83	8.36	83.02		-51.27	87.10	-276.38	0.00
10.05.2018 02:00	0.48	7.58	85.55		-42.30	45.60	-276.58	0.00
10.05.2018 03:00	0.77	7.24	87.60		-40.17	50.45	-276.73	0.00
10.05.2018 04:00	0.49	6.75	89.38		-39.36	34.96	-276.72	0.00
10.05.2018 05:00	0.21	7.23	88.78		-15.62	24.33	-276.80	0.00
10.05.2018 06:00	0.96	9.40	80.21		66.54	3.96	-275.45	0.00
10.05.2018 07:00	0.70	11.68	73.86		170.29	-7.02	-264.52	0.00
10.05.2018 08:00	0.50	13.96	64.10		217.62	-13.16	-245.88	0.00
10.05.2018 09:00	0.63	16.42	55.84		377.65	-16.76	-199.60	0.00
10.05.2018 10:00	0.88	18.96	49.62		467.58	-21.10	-90.64	0.00
10.05.2018 11:00	0.79	19.99	48.18		240.73	-22.67	-84.03	0.00
10.05.2018 12:00	2.18	17.01	64.43		-68.23	-23.77	-169.38	0.00
10.05.2018 13:00	2.49	13.82	76.88		-54.74	-24.69	-250.77	0.00
10.05.2018 14:00	1.38	13.86	80.41		48.23	-23.68	-258.47	0.00
10.05.2018 15:00	1.60	15.06	75.92		175.85	-21.49	-239.17	0.00
10.05.2018 16:00	1.19	16.73	68.32		47.05	-20.70	-145.82	0.00
10.05.2018 17:00	1.01	15.54	75.43		9.40	-22.72	-189.10	0.00
10.05.2018 18:00	1.17	14.86	81.29		0.20	-12.30	-233.33	0.00
10.05.2018 19:00	1.36	13.84	82.65		-22.64	5.07	-253.87	0.00
10.05.2018 20:00	1.73	13.67	81.48		-20.27	25.10	-261.35	0.00
10.05.2018 21:00	1.42	13.71	79.94		-18.11	50.03	-262.72	0.00
10.05.2018 22:00	1.77	13.51	80.39		-17.25	68.77	-263.57	0.00
10.05.2018 23:00	1.36	13.78	76.55		-12.75	86.60	-263.70	0.00
11.05.2018 00:00	1.38	13.99	71.45		-13.80	66.18	-263.08	0.00
11.05.2018 01:00	0.85	13.60	73.20		-13.18	53.10	-263.82	0.00
11.05.2018 02:00	0.36	12.73	80.31		-13.88	36.34	-265.27	0.00
11.05.2018 03:00	0.34	12.95	78.99		-13.34	11.99	-266.20	0.00
11.05.2018 04:00	0.59	12.34	83.75		-12.15	7.62	-266.38	0.00
11.05.2018 05:00	0.27	12.22	84.85		-10.65	3.25	-266.85	0.00
11.05.2018 06:00	0.28	12.13	81.41		-15.28	3.23	-266.83	0.00
11.05.2018 07:00	0.57	11.92	85.12		4.85	-9.39	-264.93	0.00
11.05.2018 08:00	0.43	12.81	78.78		78.20	-15.79	-258.25	0.00
11.05.2018 09:00	0.85	14.29	73.16		300.18	-20.00	-226.25	0.00
11.05.2018 10:00	0.98	15.97	66.41		443.60	-22.23	-148.72	0.00
11.05.2018 11:00	1.16	17.76	61.41		554.70	-22.85	-73.20	0.00
11.05.2018 12:00	0.95	19.12	55.65		537.10	-24.12	4.06	0.00
11.05.2018 13:00	1.71	19.87	54.72		439.25	-24.87	38.24	0.00
11.05.2018 14:00	2.33	19.23	49.50		248.30	-25.18	-61.93	0.00
11.05.2018 15:00	1.54	20.09	51.43		253.35	-25.31	-60.64	0.00
11.05.2018 16:00	1.60	20.18	51.16		102.57	-26.23	-64.06	0.00
11.05.2018 17:00	1.20	20.39	49.04		51.89	-24.33	-50.95	0.00
11.05.2018 18:00	1.48	18.46	58.07		-16.20	-12.83	-153.92	0.00
11.05.2018 19:00	0.97	16.69	61.89		-26.32	4.72	-229.25	0.00
11.05.2018 20:00	1.49	16.05	62.32		-39.12	25.94	-252.25	0.00
11.05.2018 21:00	1.67	14.80	67.28		-48.06	49.15	-262.65	0.00
11.05.2018 22:00	1.98	13.50	71.37		-56.83	69.43	-267.33	0.00
11.05.2018 23:00	1.77	12.70	74.30		-56.67	82.90	-270.42	0.00
12.05.2018 00:00	1.78	11.75	77.15		-56.38	80.10	-271.10	0.00
12.05.2018 01:00	1.37	10.89	81.32		-52.56	43.59	-273.45	0.00
12.05.2018 02:00	0.91	9.83	85.08		-38.32	24.52	-273.98	0.00
12.05.2018 03:00	1.30	10.22	83.28		-30.73	27.77	-274.42	0.00
12.05.2018 04:00	0.63	9.42	86.65		-33.39	25.81	-274.42	0.00
12.05.2018 05:00	0.40	8.60	89.67		-27.37	18.46	-275.20	0.00
12.05.2018 06:00	0.30	11.68	75.61		55.93	-2.29	-270.45	0.00
12.05.2018 07:00	0.44	14.03	66.65		175.78	-6.85	-243.82	0.00
12.05.2018 08:00	0.70	15.32	64.33		302.02	-10.83	-196.52	0.00
12.05.2018 09:00	0.92	17.73	57.64		418.63	-14.39	-133.48	0.00
12.05.2018 10:00	1.04	19.69	53.29		513.17	-18.90	-59.65	0.00
12.05.2018 11:00	1.07	22.07	47.66		612.68	-21.36	37.72	0.00
12.05.2018 12:00	1.68	21.27	46.79		234.56	-23.02	47.27	0.00
12.05.2018 13:00	1.46	21.40	46.72		349.24	-23.20	-78.92	0.00
12.05.2018 14:00	3.71	19.35	52.11		149.02	-23.16	-90.32	0.00
12.05.2018 15:00	3.40	18.33	57.25		100.60	-23.16	-197.57	0.00
12.05.2018 16:00	2.72	17.82	64.10		67.71	-24.04	-222.85	0.00
12.05.2018 17:00	1.06	18.29	62.87		7.68	-23.81	-233.73	0.00
12.05.2018 18:00	1.35	18.38	57.07		-10.66	-15.02	-211.02	0.00
12.05.2018 19:00	0.45	15.78	69.78		-38.16	2.96	-242.08	0.00
12.05.2018 20:00	0.41	14.19	77.36		-40.15	22.74	-264.85	0.00
12.05.2018 21:00	0.37	12.76	80.36		-48.86	40.39	-271.25	0.00
12.05.2018 22:00	0.37	11.73	83.57		-37.67	64.73	-273.92	0.00
12.05.2018 23:00	0.74	10.99	85.85		-50.06	48.64	-274.90	0.00
13.05.2018 00:00	1.20	10.81	85.48		-52.65	47.57	-275.08	0.00
13.05.2018 01:00	1.34	9.81	88.22		-52.73	38.03	-275.90	0.00
